商家,区域,商圈,星级,服务,价格,销量
美丽田园（星河湾店）,小店区,小店区,4.5,单人美白/保养/紧致/保湿SPA套餐四选一,268,13591
华夏良子（太原平阳店）,小店区,平阳路,5.0,代金券,75,11147
蔓菲专业脱毛连锁机构,小店区,长风街,5.0,单人净毛4选1,29,10248
秀域科技美容（王府井店）,小店区,小店区,4.0,单人夏日冰点净脱,88,7221
秀域古方减肥（长风店）,小店区,长治路,3.6,单人夏日冰点净脱,88,7221
秀域古方减肥（平阳店）,小店区,小店区,3.9,单人夏日冰点净脱,88,7221
秀域古方减肥（亲贤店）,小店区,亲贤街,4.0,单人夏日冰点净脱,88,7221
秀域古方减肥（人民店）,小店区,小店区,3.9,单人夏日冰点净脱,88,7221
秀域古方减肥（体育店）,小店区,小店区,4.0,单人夏日冰点净脱,88,7221
金屋玉足养生馆,小店区,长风街,5.0,泰式养生,149,6401
康师傅盲人按摩中心,小店区,体育路,5.0,单人按摩套餐,49,6200
足林语岸（体育路店）,小店区,小店区,5.0,四喜临门单人套餐,198,5709
足林语岸（长治路店）,小店区,长治路,5.0,四喜临门单人套餐,198,5709
家富富侨（长治路店）,小店区,长治路,5.0,单人草本浴足,99,5284
美肌工坊皮肤管理（北美N1店）,小店区,小店区,4.6,单人-超微气泡去螨虫去黑头深层清洁,49.8,4416
佐康专业祛痘（小店区店）,小店区,平阳路,5.0,单人去黑头套餐（全国通用2次）,16.8,3586
御璇阁足疗养生,小店区,真武路,5.0,御璇经典套餐一次,158,3396
欣奕除疤（平阳路店）,小店区,平阳路,4.7,去黑头：深层清洁+除粉刺+收缩毛孔+补水保湿,58,3111
欣奕除疤（体育路店）,小店区,长风街,4.3,去黑头：深层清洁+除粉刺+收缩毛孔+补水保湿,58,3111
克丽缇娜（凝瑞店）,小店区,小店区,4.1,克丽缇娜水妍润泽单人焕美套餐,158,3088
克丽缇娜（二营盘店）,小店区,小店区,3.9,克丽缇娜水妍润泽单人焕美套餐,158,3088
克丽缇娜（文化苑店店）,小店区,长风街,3.9,克丽缇娜水妍润泽单人焕美套餐,158,3088
克丽缇娜（长治路阳光地带店）,小店区,长治路,3.9,克丽缇娜水妍润泽单人焕美套餐,158,3088
克丽缇娜（奥林花园店）,小店区,长风街,3.5,克丽缇娜水妍润泽单人焕美套餐,158,3088
雲裳仙境（长治路店）,小店区,长治路,5.0,单人牛奶花瓣足浴套餐,186,2718
家富富侨（体育路店）,小店区,体育路,5.0,单人中式浴足,99,2357
尚足养生尊爵会所,小店区,亲贤街,5.0,尊爵足浴套餐1次,99,2239
佳优子健康养生足道会所,小店区,亲贤街,5.0,御足养生,168,1591
乐水一方（体育南路店）,小店区,小店区,5.0,经典足浴,78,1530
耀华良子,小店区,长风街,5.0,精品足道按摩,95,1492
足林语岸,小店区,坞城路,4.6,单人心满逸足,158,1473
勇跃修脚（大营盘店）,小店区,南内环街,5.0,单人普修套餐,19.9,1392
勇跃修脚（平阳路西一巷店）,小店区,小店区,4.5,单人普修套餐,19.9,1392
卫氏盲人按摩,小店区,学府街,5.0,单人中式按摩或足疗,65,1340
雲裳仙指（中正店）,小店区,长风街,5.0,单人牛奶花瓣足浴,186,1276
名黛SPA（长风店）,小店区,长风街,4.1,单人经典套餐五选四,99,1267
名黛SPA（华康帝景店）,小店区,长风街,4.7,单人经典套餐五选四,99,1267
明月足疗养生会所,小店区,小店区,5.0,单人足享人生,198,1234
蕾特恩（万科紫台店）,小店区,长风街,5.0,专业补水套餐,1,1128
蕾特恩专业祛痘国际连锁（山大旗舰店）,小店区,学府街,5.0,专业补水套餐,1,1128
蕾特恩专业祛痘连锁（锦绣苑店）,小店区,南中环街,5.0,专业补水套餐,1,1128
蕾特恩专业祛痘（恒大绿洲店）,小店区,小店区,5.0,专业补水套餐,1,1128
重庆富泉足道（平阳景苑店）,小店区,平阳路,5.0,富泉致尊套餐,229,1084
敦煌月牙泉足道（亲贤店）,小店区,亲贤街,5.0,单人经典浴足套餐,98,1051
刘超按摩院,小店区,亲贤街,4.9,单人按摩套餐,75,958
佰优时代,小店区,南内环街,5.0,单人佰优足浴,128,911
刘超盲人按摩（一店）,小店区,亲贤街,5.0,单人按摩,55,822
佳慕（太原店）,小店区,长治路,4.0,单人祛黑头收缩毛孔1次,18,739
無極皇宫臻尊spa（康宁宫店）,小店区,康宁街,5.0,单人贵妃养生,468,670
無極皇宫臻尊spa（维多利亚店）,小店区,学府街,5.0,单人贵妃养生,468,670
兰诗雅婷美容会所,小店区,长治路,5.0,拔罐加刮痧单人套餐,9.9,633
K.C韩中美线（平阳景苑店）,小店区,平阳路,5.0,韩式蚕丝蛋白睫毛嫁接浓密型,68.8,633
乐活概念专业祛痘（太原长治路店）,小店区,长风街,4.7,乐活去黑头套餐,38,614
81盲人按摩,小店区,长风街,5.0,单人盲人按摩1次,48,612
紫琪尔国际丰胸美胸机构（太原北美店）,小店区,长风街,4.9,单人胸部养护套餐,398.8,572
椰岛美容（太原4店MR0170）,小店区,平阳路,4.2,气循环（肩颈保养）+ 安婕妤水世界精纯补湿+ 养生泥灸/姜疗,99,530
椰岛美容（太原5店MR0190）,小店区,小店区,4.0,气循环（肩颈保养）+ 安婕妤水世界精纯补湿+ 养生泥灸/姜疗,99,530
嘉宣捶正盲人按摩,小店区,学府街,5.0,单人按摩套餐,43,496
花觉食材美容体验馆,小店区,南中环街,5.0,专业肩颈调理+刮痧拔罐,118,485
圣美罗兰养生会所（太原店）,小店区,平阳路,4.1,单人净体养颜套餐,18,483
足宇轩养生一刀苏修脚,小店区,长风街,5.0,单人精修套餐,29.9,467
如佳汉芳足浴,小店区,建设南路,5.0,汉芳spa,258,462
足步天下,小店区,体育路,4.1,国韵养生,268,441
刘超盲人按摩院（二店）,小店区,长治路,4.6,单人按摩,55,432
佰玥铭汇五星养生会馆,小店区,平阳路,5.0,单人无忧足浴或固本扶元按摩2选1,66,440
思妍丽（茂业天地店）,小店区,亲贤街,3.5,原花香水润升级DR Bio多肽护理,288,390
皇室水疗SPA,小店区,小店区,5.0,单人净桑+搓背,138,332
郑远元专业修脚（体育路店）,小店区,体育路,4.5,刮痧+拔罐,24,310
绘事后素/名媛汇/造美工匠师（亲贤店）,小店区,亲贤街,5.0,绘事后素·女人故事·全身月卡,30,308
御指王朝（平阳路店）,小店区,小马,5.0,单人养生套餐,168,301
天然艾灸养生会所,小店区,平阳路,4.8,单人单部位艾灸,19.9,286
爱尚伊人（恒大绿洲店）,小店区,坞城路,5.0,美容套餐,28,249
爱尚伊人（明泰会所体育南路店）,小店区,小店区,4.7,美容套餐,28,249
马俊按摩院,小店区,长风街,4.9,按摩套餐3选1,40,226
源源足疗,小店区,平阳路,5.0,草本足疗中式按摩,120,224
雪依氏美容院,小店区,平阳路,4.0,单人面部深层清洁补水痘肌护理套餐,48,208
蕾特恩专业祛痘国际连锁（北美店）,小店区,长风街,5.0,水疗,49,203
御璇王朝,小店区,真武路,5.0,御璇王朝套一,138,198
家富富侨（天美店）,小店区,长治路,5.0,单人经典泰式按摩,218,196
花漾有约女子尊贵会所,小店区,亲贤街,5.0,单人面部深层清洁补水套餐,48,180
脚先生修脚会所,小店区,小店区,4.8,单人精修,39.9,164
AiNi·爱你问题皮肤修复中心（居然之家店）,小店区,长治路,5.0,小气泡清洗毛孔1次【会呼吸的毛孔】,98,158
仁康按摩理疗堂,小店区,小店区,5.0,全身按摩套餐,45,155
爱尚伊人（恒大店）,小店区,小店区,4.6,面部深层补水/水氧护理,28,151
睿丽女人养生馆,小店区,南中环街,4.4,养生套餐,39.8,149
李师傅专业按摩保健,小店区,长治路,4.6,单人全身按摩,35,137
罐疗养生健康管理中心,小店区,小店区,4.3,千魅黑脸娃娃/蓝钻极光嫩肤单人美容套餐,68,135
鑫荣氏按摩,小店区,小店区,4.9,精美按摩套餐,69,133
三只松鼠皮肤管理中心,小店区,长风街,5.0,单人面部毛孔深层清洁管理【限时活动】,128,131
己·悦专业脱毛祛痘半永久机构,小店区,小店区,5.0,冰点永久净毛,29.9,129
华璟美容院（体育路店）,小店区,体育路,3.9,华璟美容院淋巴净排大全,28.8,124
居清阁养生馆,小店区,长风街,5.0,单人刮痧拔罐艾灸面部补水4选2,8.8,123
梦蝶·美甲美睫纹绣（北美店）,小店区,长风街,5.0,单人韩式专业眉形设计修眉,5,121
SC半永久化妆美甲连锁店（家乐福店）,小店区,长风街,4.2,单人SC产品生活妆造型,39.9,120
思媛美容养生会所,小店区,建设南路,5.0,芦荟鲜汁护肤,29.9,116
溪铭美容养生会所,小店区,长风街,5.0,单人面部冰疗,29.8,115
苗老祖专业祛痘（北美店）,小店区,长风街,5.0,祛痘美容护理套餐,12,115
伊美人美容养生会所（居清阁养生馆分部）,小店区,长风街,5.0,头部护理单人套餐,29.9,103
暮色主题养生会所,小店区,建设南路,5.0,伯爵SPA套餐1份,258,99
鼎城国际养生会所（平阳路店）,小店区,平阳路,4.8,单人芳香SPA,298,99
尚美天成美容会所,小店区,南中环街,5.0,单人美容套餐,94,96
光电咖科技美肤连锁（茂业天地店）,小店区,小店区,5.0,单人单次美国SIlkpeel肌肤吸尘器,98,97
蝶变纹绣纤体瘦身美学馆,小店区,长风街,5.0,单人四选一OPT冰点脱毛套餐,29.9,96
御轩王朝,小店区,长治路,5.0,单人精品足浴,138,92
漫丽国际纹绣工作室,小店区,长风街,4.6,单人修眉,1,89
青创养生,小店区,体育路,4.0,五音点穴推拿按摩保健套餐,98,87
晨悦养生会所,小店区,平阳路,5.0,单人肩颈护理+拔罐,29.9,91
韩舒园养生会所,小店区,体育路,4.4,单人拔罐+刮痧,39.9,86
黛思美甲（亲贤街店）,小店区,亲贤街,4.7,化妆,29.8,85
苗方清颜祛痘祛斑（南内环总店）,小店区,南内环街,5.0,单人纳晶毛孔洗澡+蛋白面膜,49,85
源康美甲美容美体会所,小店区,省体育中心,4.5,单人刮痧拔罐+肩颈按摩+精油开背组合套餐,39.9,81
艺峰养生足疗酒店,小店区,并州路,4.3,单人足疗+中式按摩（可住宿）,198,81
印象·草堂养生会所,小店区,长风街,4.2,港式指压,228,81
涵曦体验馆,小店区,小店区,5.0,单人刮痧拔罐+肩颈护理套餐,29,81
爱儿乐婴童spa水育乐园,小店区,南内环街,4.5,单人宝宝套餐,34.8,80
月宫御滟国际美容美胸会所,小店区,亲贤街,4.8,月宫御滟深海美容单人套餐,168,76
羽轩美容SPA会所（万科会所）,小店区,长风街,5.0,单人套餐,98,74
羽轩美容SPA会所（体育路店）,小店区,亲贤街,3.9,单人套餐,98,74
漫菲皮肤管理中心,小店区,平阳路,5.0,单人毛孔管理（小气泡清洁）,49.9,74
资医堂除疤祛痘（亲贤店）,小店区,亲贤街,4.4,单人祛黑头深层清洁,1,75
四季养生美容馆,小店区,小店区,5.0,单人肩颈调理豪华套餐,19.9,69
桃桃美妆半永久定妆美甲,小店区,长风街,5.0,单人生活妆套餐,98,68
惠康中医理疗,小店区,小店区,5.0,单人刮痧拔罐二选一,19.9,68
You_also肌肤管理中心,小店区,小店区,5.0,单人面部护理套餐,29.9,67
沐和养生,小店区,小店区,4.7,单人沐和足浴,99,65
古玄堂皮肤管理中心（平阳路旗舰店）,小店区,平阳路,5.0,单人深层疏通基础补水,29,63
苗方净颜祛痘祛斑（长风街总店）,小店区,长风街,5.0,单人痘肌护理或祛黑头,29.9,62
蒂梵希spa尊荣会所（平阳景苑店）,小店区,长风街,4.6,特色活氧SPA美容美体,168,62
WeStudio韩国皮肤管理机构（双喜店）,小店区,小店区,5.0,单人综合焕活皮肤管理,158,65
子淅健康养生馆,小店区,南中环街,4.0,面部养生,26.8,59
李氏修脚足疗,小店区,南中环街,5.0,泡脚+精修脚,19.9,59
汇吉美容健康养生馆,小店区,南中环街,4.0,面部养生,26.8,59
千足轩足疗养生,小店区,小店区,5.0,保健足浴,88,59
sis美妆,小店区,长治路,4.8,sis美妆妆 Party妆 生活妆,69,56
MT绝黛佳人,小店区,真武路,5.0,面部深层有氧清洁 亮白补水去黄 紧致提升SPA,68,28
科素美皮肤管理中心,小店区,长风街,5.0,单人面部气泡水氧深层清洁管理,108,28
素之美皮肤管理中心,小店区,小店区,5.0,单人超微气泡深层清洁管理,158,27
家富富侨（平阳路店）,小店区,平阳路,4.9,古典泰式,179,27
s.z淑妆国际皮肤管理中心,小店区,长风街,4.6,冰点温和净肤,48.8,26
清雲养生会所,小店区,长治路,3.9,养生套餐,58,26
玉颜堂（晋阳街店）,小店区,坞城路,5.0,玉颜坊肩颈疏通套餐,38,26
甲情甲意（北美新天地店）,小店区,长风街,5.0,冰点温和净肤,48.8,26
SAT美甲美睫皮肤管理,小店区,长治路,4.6,背部拔罐刮痧,9.9,24
依丽安健康美丽工作室,小店区,长风街,3.7,面部补水单人套餐,18,24
熙颜皮肤管理中心,小店区,长风街,4.5,单人高保湿面膜体验一次,38,23
永恒国际美学培训学校,小店区,平阳路,5.0,单人专属定制修眉,1,23
雲汐美妍皮肤管理中心,小店区,长风街,5.0,单人无针水光细胞活化,198,23
朗姆酒店spa,小店区,长风街,4.6,足疗+经络开背1次,118,23
秦古莲足疗养生会所（亲贤北街店）,小店区,长治路,5.0,秦古莲贵宾养生,209,22
煦恩容貌管理中心,小店区,长治路,5.0,皮肤巨补水,38,22
苗方净颜祛痘祛斑（长治路店）,小店区,长治路,4.7,单人苗方净颜专业痘肌护理/祛黑头2次,29.9,21
荟草堂祛痘中心（北美店）,小店区,长风街,5.0,单人祛黑头套餐,9.9,21
燕子美甲美睫纹绣Swallow（茂业天地西门对面店）,小店区,亲贤街,5.0,Swallow高端尊贵护肤养生套餐6选1,98,21
燕子美甲美睫Swallow（北美新天地店）,小店区,长风街,5.0,Swallow高端尊贵护肤养生套餐6选1,98,21
Alex Studio,小店区,长风街,5.0,单人皮肤管理深层补水+小气泡深层清洁,68,20
跃文盲人按摩院,小店区,亲贤街,4.0,按摩单人套餐,50,19
果果美容院,小店区,王村南街,4.8,单人深度面部补水套餐,98,19
韩尚beauty美甲美睫半永久（北美店）,小店区,长风街,5.0,单人面部深层清洁护理套餐,38,18
梵希莎生活会馆,小店区,小店区,5.0,单人鼻头黑头清洁+面部补水管理,29,18
虞妃妮全国连锁（和信店）,小店区,长风街,5.0,单人韩国气泡深层清洁毛孔,98,18
ai.mi纹绣美甲美睫,小店区,长风街,5.0,单人肩颈按摩,39,17
Desembre韩国皮肤管理,小店区,体育路,4.0,韩国皮肤深层补水套餐,98.8,17
BlingBling美甲·纹绣,小店区,体育路,5.0,单人BlingBling美甲生活妆,18.8,17
曼琳空间,小店区,亲贤街,5.0,单人肩颈按摩,68,17
摩指首座,小店区,小店区,5.0,经养SPA套餐,268,16
肤原祛痘（平阳景苑店）,小店区,亲贤街,4.6,单人焕颜深度补水一次,198,16
百草芳香美容会所,小店区,南内环街,4.7,肩颈疏通+拔罐单人套餐,68,15
千亦净颜专业连锁机构,小店区,小店区,4.9,单人专业痘肌护理,9.9,15
千娇百媚美疗会所,小店区,小店区,4.5,化妆盘头单人套餐,98,15
S.studio日式美甲美睫,小店区,长风街,5.0,单人设计眉型+修眉1次,1,15
VL facial salon薇澜皮肤管理,小店区,建设南路,4.6,单人气泡AQUA毛孔深层清洁管理,98,10
S&Y;国际美妆美学工作室,小店区,小店区,5.0,单人眉型设计,1,10
菲临美容会所（小店区店）,小店区,亲贤街,4.1,单人黑天使套餐,198,9
MY美丽订制,小店区,长风街,4.9,OPT冰点上唇清理毛发单人套餐,98,9
荟草堂专业祛痘中心（恒大绿洲店）,小店区,真武路,5.0,单人美白补水紧肤（告别痘印）,38,9
猫咪美甲,小店区,学府街,5.0,单人一次性无菌穿耳,11.8,8
香港磁立瘦（平阳景苑）,小店区,平阳路,4.5,单人肩颈护理1次,38.8,8
好育佳美容瘦身康复会所,小店区,平阳路,4.6,单人特色月子调理套餐,188,8
尚美养生,小店区,小店区,4.0,纳兰燕阁养生会所1.中医御美道熏蒸 价值198元2.肩颈舒压,98,8
凯尚驻颜美容会所,小店区,长风街,4.3,全身奢华护理女宾卡单人套餐,98,8
欧可馨私人定制美肤会所,小店区,长风街,4.3,面部深层补水特价2次体验套餐,55.8,7
苗颜坊专业祛痘（亲贤街店）,小店区,亲贤街,5.0,单人补水一次体验价,38.8,7
菲克形象韩国皮肤管理中心,小店区,亲贤街,5.0,单人皮肤深层清洁管理,98,7
gvgv婕薇尔美甲美睫半永久工作室,小店区,长治路,4.7,单人素颜生活妆,28,6
英派美甲美睫工作室,小店区,长风街,5.0,单人韩国小气泡深层清洁毛孔1次,98,6
爱可美肌美容皮肤管理,小店区,山西体院,4.7,微氧小气泡深层清洁＋水疗SPA套餐,98,6
三叶美容形体管理连锁机构（学府店）,小店区,体育路,3.5,单人身体六部传奇护理套餐,58,6
TRUE BEAUTY初美颜皮肤管理中心,小店区,平阳路,4.6,面部水氧深清洁管理单人套餐,108,6
万宜skin皮肤管理,小店区,长风街,4.6,单人修眉,1,6
三叶美容形体管理连锁机构（滨东店）,小店区,小店区,4.0,单人身体六部传奇护理套餐,58,6
小乐美颜会所,小店区,长风街,4.7,单人手部护理,19.9,6
万人迷美丽中心,小店区,南内环街,3.5,面部+背部护理单人套餐,19.9,6
福源地美容会所,小店区,长风街,3.5,头疗+手疗单人套餐,19.8,6
尊雅美甲美体馆,小店区,小店区,4.6,单人肩颈护理+汗蒸,38,5
gloria容颜会所,小店区,平阳路,4.5,面部美容补水面膜护理单人套餐,33.9,5
苗方净颜祛痘祛斑祛疤机构,小店区,康宁街,4.1,祛斑+送头部水疗2次,49.9,5
美颜时尚美学馆,小店区,长风街,4.7,单人修眉,1,5
百年吴越专业祛痘国际连锁机构,小店区,坞城路,5.0,背部痘肌护理套餐,58,5
美心美相,小店区,平阳路,4.3,单人腋毛冰肌温和净肤单次体验,38,5
思曼尔美容spa,小店区,长治路,3.5,背部五行瑜伽调理单人套餐,38,5
Cinderella美甲,小店区,长风街,3.8,单人斑一颗,1,5
优姬熙会所,小店区,亲贤街,3.5,单人豪华特惠美容套餐,98,4
快乐瘦减肥终点站,小店区,长风街,3.5,面部微雕单人套餐,38,2
韩国申汶锡皮肤管理中心,小店区,长风街,3.5,单人RPL冰点肌肤清洁毛发,9.9,2
刘超养生推拿会所,小店区,省体育中心,3.5,单人宗筋护理1次,208,2
虞妃妮全国连锁（王府井店）,小店区,小店区,5.0,单人虞妃妮全国连锁【头疗套餐】,28.9,2
李小姐的店,小店区,长风街,3.7,单人生活妆,19.9,2
婷婷纹绣美甲坊,小店区,平阳路,5.0,单人面部水疗,29.9,2
曼景·微酵生活馆,小店区,长治路,4.0,天然芳香酵素浴,128,2
鑫炜美丽工作室,小店区,小店区,4.2,钻石微雕面部去黑头,48,2
姿霖刺青（小店分店）,小店区,康宁街,4.6,单人单次刮痧拔罐,9.9,2
格蕾丝美睫美甲,小店区,平阳路,5.0,单人清洁补水面部管理,299,1
指尚国际美甲化妆,小店区,康宁街,5.0,专业造型教师课程,28,1
裎瑷图绿色美容养护中心,小店区,亲贤街,4.0,单人四效合一美容养生护理,58,1
蓓恩斯形象工作室（燕莎店）,小店区,长风街,4.1,单人嫁接睫毛套餐,128,1
柔然·汎歌专注祛痘,小店区,长风街,4.3,三重保湿强力补水,29,1
璎桓肌肤.健康养生调理机构,小店区,平阳路,3.5,面部宫婷套餐,49.8,1
克拉美甲·美睫（长风街店）,小店区,长风街,5.0,韩国皮肤管理深层清洁,68,1
Luck.女神,小店区,小店区,5.0,皮秒美肤节活动,99,1
佐康专业祛痘（太原长风街店）,小店区,长风街,4.7,单人去黑头套餐,58,1
艾美美甲美睫皮肤管理,小店区,长风街,4.7,单人韩国水光美白管理,198,1
芷萱美甲,小店区,南内环街,4.3,单人日式蚕丝睫毛根状嫁接+进口甲油胶套餐,226,0
U-life时尚美甲美睫生活馆,小店区,学府街,5.0,新娘婚前雪花美白焕肤单人套餐,198,0
影欣美容美甲会所,小店区,省体育中心,4.5,单人高分子补水手护,138,0
鼎盛足浴,小店区,真武路,4.1,单人精品足浴套餐,98,0
天宇凤凰美业,小店区,南内环街,3.5,单人小儿推拿,50,0
forever美妆工作室,小店区,长治路,4.1,Latoja紧致焕肤秀身乳1次,19.9,0
张涛盲人按摩,小店区,长风街,4.9,单人小儿推拿,30,0
名媛.会容貌管理中心,小店区,南中环街,4.4,特惠黄金焕肤套餐,69,0
小闫盲人按摩（一部学府店）,小店区,学府街,4.4,单人按摩+足疗,93,0
足道先生健康养生SPA会所,小店区,长风街,4.0,单人五行足浴,88,0
甲社,小店区,小店区,5.0,单人小气泡套餐,388,0
五月.may美甲美睫工坊,小店区,亲贤街,4.7,单人面部小气泡（大气泡）水氧清洁皮肤管理套餐,98,0
公主吧,小店区,人民路,3.5,单人手部护理套餐,38,0
花园生活美咖,小店区,坞城路,3.5,单人手部美白嫩肤护理,68,0
漫时光形象沙龙设计,小店区,体育路,4.4,纹 身单人套餐,280,0
英涛专业祛痘祛斑（长风店）,小店区,长治路,4.5,专业清洁毛孔护理补充胶原蛋白1次,68,0
Annie美甲美睫纹绣工作室,小店区,长风街,4.2,单人肩颈疏通艾灸2次,88,0
米兰持久美妆半永久纹眉（长风街店）,小店区,小店区,5.0,单人深层清洁套餐,128,0
jj美甲美睫半永久会所,小店区,小店区,3.5,皮肤管理单人套餐,2198,0
艺华园,小店区,真武路,4.0,双人盐池黑泥御足大套,316,0
