商家,区域,商圈,星级,服务,价格,销量
秀域科技美容（建工店）,碑林区,立丰国际,4.0,高科技生活美容单次体验课程,129,104
秀域科技美容（立丰国际店）,碑林区,立丰国际,4.4,高科技生活美容单次体验课程,129,104
秀域科技美容（东关店）,碑林区,东关正街,4.0,高科技生活美容单次体验课程,129,104
泰古SPA会所,碑林区,南稍门,4.7,单人传统泰式古法按摩,260,102
致玉痧道专业肩颈调理（长春藤店）,碑林区,交大/理工大,5.0,致玉痧道古法刮痧调理（单人）,88,99
致玉痧道专业肩颈调理（交大二村店）,碑林区,碑林区,4.5,致玉痧道古法刮痧调理（单人）,88,99
恩熙enhee韩国美睫,碑林区,钟楼/鼓楼,5.0,媚眼晚妆\日常妆\约会妆\party妆\韩式盘头编发\韩式裸,9.9,98
镜花水月养生会所,碑林区,互助路立交,4.3,单人镜花缘套餐,368,96
伊本皮肤管理中心（珠江时代世纪金花店）,碑林区,南大街,5.0,单人超微气泡深层洁肤+太空氧水漾醒肤,198,96
亮丽女人坊,碑林区,南稍门,5.0,单人养颜套餐,38,94
金兰世纪SPA美容养生会所,碑林区,东关正街,4.6,金兰世纪SPA美容养生会所美容养生套餐,98,93
新唐足浴,碑林区,朱雀大街北段,4.0,单人浴足套餐,98,91
永康盲人按摩,碑林区,立丰国际,4.7,中医专业按摩套餐,65,86
颐和美容养生会所,碑林区,东关正街,3.8,单人颐和美容养生会所美容养护套餐，柿园路,68,83
天使爱人美容美发养生会所,碑林区,南稍门,5.0,单人姜疗体验（3次卡）,98,80
圣古方堂正骨理疗,碑林区,李家村,4.3,单人保健套餐,28,79
正康颈肩腰腿疼调理中心,碑林区,文艺路,4.8,单人颈椎调理面部提升体验套餐,39.9,78
优肤堂（理工大店）,碑林区,碑林区,5.0,单人毛孔洗澡套餐,38,78
依依专业脱毛连锁机构（立丰国际店）,碑林区,立丰国际,5.0,单人面部美白嫩肤护理1次,29,78
圣颜世家皮肤管理,碑林区,和平门/建国门,5.0,单人面部微雕深层补水套餐,28,77
康之源泉足道,碑林区,钟楼/鼓楼,4.9,单人足疗+全身保健按摩,119,76
玲珑养发馆,碑林区,长安立交,4.2,单人2洗3护体验套餐,29,76
秀康推拿理疗,碑林区,文艺路,5.0,单人全身推拿套餐,63,73
范雅问题性肌肤管理,碑林区,南稍门,5.0,单人祛黑头套餐,19.8,72
iSpa（西安店）,碑林区,李家村,5.0,单人 三选一套餐,398,69
娜丽缇韩国皮肤管理,碑林区,南稍门,5.0,韩式清洁+补水+美白管理,66,69
Beauty Feather美羽国际半永久皮肤管理中心,碑林区,南稍门,4.5,单人小气泡面部深层清洁+集中水光管理,128,73
里仁中医美容养生馆（交大店）,碑林区,交大/理工大,5.0,单人美容调理,9.9,71
婉姿美容养生馆,碑林区,南稍门,5.0,单人身体经络护理套餐,75,65
吉祥蓝天足浴店,碑林区,南大街,5.0,吉祥中式足浴套餐,158,59
逸舒轩足道,碑林区,李家村,4.5,单人中式足浴,78,59
路易缇香养生会所,碑林区,交大/理工大,4.1,背部刮痧拔罐二选一,8.8,58
康复盲人按摩店,碑林区,和平门/建国门,5.0,全身推拿+火罐套餐（单人）,60,57
蓝色大海半永久皮肤管理,碑林区,南稍门,5.0,单人轻氧分子补水唤肤套餐,69,56
汤泉良子,碑林区,文艺路,4.7,单人足底按摩,98,56
银十字专业祛痘祛斑肌肤管理连锁机构（端履门店）,碑林区,碑林区,5.0,痘肌护理2次体验,16,57
银十字专业祛痘祛斑肌肤管理连锁机构（李家村店）,碑林区,李家村,5.0,痘肌护理2次体验,16,57
丝丝专业脱毛连锁机构（李家村店）,碑林区,李家村,5.0,单人比基尼上部1次,48,39
家富富侨足浴（李家村欣悦店）,碑林区,李家村,4.7,单人欣悦精油足浴,138,38
董敏园艾灸养生馆,碑林区,劳动南路,4.7,单人背部手法+艾灸+头疗,88,38
美姿养生馆,碑林区,东关正街,5.0,背部按摩刮痧拔罐套餐,59.9,38
华辰社区足道,碑林区,和平门/建国门,4.7,单人古典泰足套餐,108,37
艾心达中医养生,碑林区,东大街,4.2,精品按摩,68,36
火美人养生馆,碑林区,交大/理工大,5.0,单人背部五行疏通+祛湿寒热泥灸,29.9,37
焦娇美人纤体养生馆（交大店）,碑林区,交大/理工大,4.8,单人焦娇美人纤体3次,9.9,36
颐和堂专业艾灸养生馆（黄雁村）,碑林区,黄雁村,3.5,单人手工古方艾灸调理套餐,158,36
愉悦瑜伽,碑林区,长安立交,5.0,单人周卡1份,18.8,35
至尊鸿源美容养生,碑林区,互助路立交,5.0,单人背部经络疏通护理,88,35
黄雁村爱儿乐婴幼儿游泳馆（边家村店）,碑林区,西北大/西工大,4.8,1次全套,49,35
沐颜皮肤管理中心,碑林区,南稍门,5.0,Triple-peeling小气泡清透深层清洁+面部高保湿,128,36
西安碑林现代医院中医针灸推拿科,碑林区,黄雁村,5.0,单人中式传统拔罐调理,19,34
曼诗贝丹美容SPA（常春藤店）,碑林区,交大/理工大,4.2,曼诗贝丹21店   99,99,33
曼诗贝丹（端履门店）,碑林区,碑林区,4.3,曼诗贝丹21店   99,99,33
御指天娇中国6店（昌润友谊店）,碑林区,黄雁村,5.0,专业SPA套餐,168,35
东亚丽人美容院,碑林区,碑林区,4.1,套餐,9.9,32
纤纤足疗,碑林区,南大街,3.0,98套餐,98,32
瑞思国际减肥机构,碑林区,东关正街,5.0,单人面部微雕补水清洁套餐,19.9,15
尚诺美甲美容,碑林区,怡丰城/西荷花园,5.0,套餐2,19.9,15
合和居养生馆,碑林区,交大/理工大,4.2,单人养生美容套餐,88,15
白莲花私人会所,碑林区,南稍门,3.9,SPA套餐,396,14
sor面部肌肤科学管理中心,碑林区,碑林区,4.8,单人黑鼻头清理,98,14
晨美臻妍素颜皮肤管理,碑林区,南稍门,4.6,夏日ww皮肤管理,128,14
善修阁专业推拿,碑林区,李家村,4.9,全身经络推拿60分钟,56,14
美e坊嫩肤中心,碑林区,南稍门,4.7,单人光子嫩肤体验1次,49.9,14
庆翠堂专业护法养发,碑林区,交大/理工大,4.0,单人基础护理养发套餐,19.9,14
挚美人美甲店,碑林区,李家村,5.0,挚美人单人藏秘泡脚套餐,9.9,13
一炫化妆美甲工作室,碑林区,互助路立交,4.6,单次试听课程,1,13
艺芙形象设计（中贸广场店）,碑林区,南稍门,5.0,单人韩式裸妆／编发造型／团体单人妆3选1,19.9,13
HE美甲美睫美容理疗SPA中心,碑林区,南稍门,4.6,单人都市白领美甲套餐,69,13
一·刺青,碑林区,钟楼/鼓楼,4.8,单人黑白小图8cm（驻店老师）,200,13
创世纪美业,碑林区,西北大/西工大,4.1,单人护理套餐,38,12
HF国际纹美连锁机构（西安直营店）,碑林区,南稍门,4.6,vip卡,10,13
鱼乐无限鱼疗馆,碑林区,南稍门,3.7,单人鱼疗套餐,16.6,12
素颜纹绣店,碑林区,立丰国际,3.5,单人修眉+眉型设计,9.9,12
Nail奈欧日式美甲美睫,碑林区,李家村,5.0,单人面部水疗spa,39,11
芙润特美容美体spa,碑林区,互助路立交,4.0,单人艾灸体验,19.9,11
芙莉美专业皮肤健康管理中心,碑林区,南稍门,3.5,单人补水面部超强管理,98,11
V+STUDIO日韩半永久微雕抗衰私人订制,碑林区,钟楼/鼓楼,4.2,单人日式高端职业妆／生活妆课程,10.5,11
黛莎半永久美妆工作室,碑林区,文艺路,4.9,单人眉形定制,680,12
正脊堂康复推拿理疗,碑林区,西北大/西工大,3.5,单人颈椎或腰椎推拿整脊复位,98,10
歆悦皮肤管理中心,碑林区,南稍门,4.7,韩国AP小气泡T区黑头管理,88,10
伊琳娜美容养生会所,碑林区,立丰国际,5.0,单人韩式眉/眼/唇设计3选1,388,10
西安东方姑娘美容美甲店,碑林区,李家村,5.0,【单人】颈椎+肩颈+背+腰,58,10
美尚整骨美颜,碑林区,南稍门,4.9,单人精致面部清洁护理套餐,88,9
立丰国际体验店,碑林区,立丰国际,4.1,单人身体减压肩颈护理到店体验,119,9
玉媛中医养生馆（11年老店）,碑林区,交大/理工大,4.0,单人带气带功手法全身经络保养1.5小时套餐,100,9
FF时尚童话美甲沙龙,碑林区,立丰国际,4.2,单人化妆套餐,20,9
明昔微雕定制美肤工作室,碑林区,文艺路,5.0,单人美式皮肤管理套餐,59,8
迦南圣都养生会所,碑林区,交大/理工大,4.3,单人拔罐刮痧套餐,9.9,8
K.Moon皮肤管理中心,碑林区,李家村,4.5,Deep peel深层清洁+Triple毛囊虫水分管理,99,8
每美魅美容美发养生名店,碑林区,交大/理工大,5.0,单人彩妆套餐,39.9,8
悦己塑颜学院,碑林区,文艺路,4.2,单人毛发管理体验一个部位,68,8
了凡堂中医美容养生馆,碑林区,文艺路,4.7,单人艾灸3选2套餐1次,29.9,8
韩金枝半永久定妆馆,碑林区,南稍门,4.1,单人韩式眼线,680,7
颜域美容健康咨询会所,碑林区,黄雁村,4.6,单人拔罐,1,7
瑟琳祛痘管理科,碑林区,南稍门,5.0,单人纳米晶片深层补水套餐,199,7
昕薇美容美体中心,碑林区,东关正街,3.5,芳香全息背部调理,29.9,8
Nini脱毛工厂店,碑林区,李家村,4.0,单人脱·毛套餐2选1,58,6
纤指秀美甲美睫,碑林区,钟楼/鼓楼,5.0,韩国进口水貂睫毛嫁接,168,6
s美经络能量减肥工作室,碑林区,碑林区,4.2,单人青春定格术水疗套餐,28.8,6
贝拉美睫纹绣工作室,碑林区,李家村,4.6,单人小气泡深层清洁,88,6
佳美国际美学馆,碑林区,南稍门,4.1,单人黑脸娃娃焕颜美肤,98,6
纤缘美体美业养生馆,碑林区,怡丰城/西荷花园,4.9,单人3次五行代谢瘦身体验,98,6
Better U半永久皮肤管理中心,碑林区,文艺路,4.0,Skin-深层清洁➕黄金净透补水管理,238,6
靓之中式美容养生馆,碑林区,广济街,4.0,单人背部经络疏通,19.9,6
花涧皮肤管理工作室,碑林区,南稍门,4.7,单人韩国美颜粉底体验套餐1次,198,5
苗方清颜专业祛痘（陕西西安总店）,碑林区,广济街,3.7,单人皇室面部美容套餐,59.8,5
诗妍美人美容养生,碑林区,长安立交,4.5,背部穴位拔罐,9.9,5
soso.享瘦专业减肥连锁（友谊路店）,碑林区,西北大/西工大,3.8,单人沙棘排湿寒套餐,38,5
MY.LOVE婚纱美甲美妆会馆,碑林区,南稍门,5.0,单人妆面定制,39.9,5
格瑞斯定制美甲美睫,碑林区,南稍门,5.0,OPT温和脱毛单次体验,88,3
伊美秀,碑林区,南稍门,4.1,美睫套餐,99,3
彬彬皮肤管理,碑林区,文艺路,4.0,wate清洁保湿面部提升管理,168,2
完美芦荟美容养发馆,碑林区,怡丰城/西荷花园,5.0,单人面部三通四次体验套餐,168,2
雅风正和堂（西大街店）,碑林区,广济街,3.8,单人三选一保养套餐,68,2
雅希雅•高端形象定制,碑林区,长安立交,5.0,单人美妆,19.9,2
康美古方减肥（康美北郊店）,碑林区,立丰国际,4.0,单人艾灸体验,30,2
雪·私人订制容貌管理中心,碑林区,南稍门,4.0,单人持久bb粉底导入一次,129,2
瑞亚美容私人定制,碑林区,南稍门,4.9,小气泡深层面部护理,25,2
焦糖@Machhiato私人定制艺术美吧,碑林区,碑林区,4.8,TBS无痛局部提升紧致瘦身,99,2
悦妍美肌皮肤体型管理中心,碑林区,南大街,4.5,背部元气经络疏通,68,2
smile思美美容纤体工作室,碑林区,南稍门,4.2,韩式小气泡深层清洁,168,1
Cmm SKin Center 郑明明美肌中心  西安店,碑林区,南稍门,4.4,排酸祛湿蒸疗护理,98,1
SAKURA 日式美甲美睫,碑林区,南稍门,4.0,指甲护理,128,1
美尚甲艺,碑林区,文艺路,4.1,单人手部护理套餐,29.9,1
AS美甲化妆文化吧,碑林区,立丰国际,5.0,AS手部护理套餐,49.9,1
有佳美甲美睫,碑林区,李家村,5.0,单人韩式眉（海藻款）,880,0
远大中医专业祛痘,碑林区,黄雁村,4.6,单人深度痘肌护理清爽护肤套餐,98,0
shangmei中韩美肤机构,碑林区,广济街,5.0,单人韩式唇,2999,0
Face美颜定制,碑林区,文艺路,4.0,单人双腋下毛发管理年卡,380,0
大观足道,碑林区,东关正街,3.5,单人大观仙逸,298,0
蒂朵美甲（南门王府井店）,碑林区,南稍门,4.8,单人双腋下迪芭妮蜜蜡温和毛发管理套餐,58,0
美莎美睫工作室,碑林区,广济街,3.7,单人美睫线套餐,799,0
艾+私人定制  健康会所,碑林区,南稍门,3.5,经络血气通,98,0
优优专业脱毛中心（李家村店）,碑林区,李家村,5.0,单人腋下8次,240,0
香港陈丽美容养生体验馆,碑林区,南稍门,3.9,单人高端超值体验女士专享,38,0
御脊养生,碑林区,交大/理工大,3.5,单人脊柱调理+腿部舒缓套餐,88,0
林仔美业（草场坡翡翠明珠店）,碑林区,南稍门,3.9,单人洗护造型头疗套餐,98,0
share大享美育形象管理（南门珠江金花店）,碑林区,南稍门,3.5,单人妆容定制,1280,0
玻妃减肥美体中心（边家村店）,碑林区,碑林区,3.5,女士专享青春定格,198,0
朗怡萱养生馆（钟楼店）,碑林区,钟楼/鼓楼,4.2,美胸护理单人套餐,77,0
【时光·悦】皮肤年轻化健康管理中心,碑林区,广济街,3.5,单人细胞注氧焕肤,1800,0
玛丽亚美甲美睫韩式半永久（东关正街店）,碑林区,东关正街,4.4,玛利亚劲爆新娘跟装,588,0
骡马市美痣堂,碑林区,钟楼/鼓楼,4.0,皇氏古方美化痘组合,151,0
D&U;美国际持久美妆（U美工作室）,碑林区,广济街,5.0,单人瘦身体验,59.9,0
CHILI STUDIO美甲美睫半永久,碑林区,南稍门,3.5,单人眼部定妆,680,0
纤俪伊美减肥瘦身中心（柿园店）,碑林区,东关正街,4.5,水氧活肤面部特护套餐,48,0
伊人国际减肥纤体半永久中心,碑林区,广济街,4.4,单人面部青春定格,98,0
薇莎纹绣美甲美妆工作室,碑林区,南稍门,4.4,单人韩式裸妆朮,880,0
s美妆会馆,碑林区,南稍门,3.7,单人半持久韩式眼线,680,0
Sun Room 泰洋美学空间,碑林区,南稍门,5.0,单人韩式V-Line小脸提升+明眸抵衰管理套餐,368,0
RR 日式美甲美睫沙龙,碑林区,南稍门,5.0,单人韩国奢华黄金焕肤管理,398,0
简 BEAUTY CLUB,碑林区,南稍门,3.5,单人韩式美瞳.线,980,0
贝茵丽减肥工作室（南稍门店）,碑林区,南稍门,4.8,单人毛发管理套餐,9.9,0
墨颜韩式半永久,碑林区,南稍门,4.2,单人墨颜美妆新娘跟妆,680,0
养衡轩养生工作室,碑林区,李家村,3.0,单人头疗+眼部瑜伽,58,0
百丽金美甲造型工作室,碑林区,立丰国际,5.0,单人生活造型,30,0
慧丽雅半永久纹绣美妆（南二环东段沙坡店）,碑林区,交大/理工大,4.8,单人背部刮痧+拔罐+背部舒缓按摩3选2套餐1份,29.8,0
伊仁美韩式半永久高端定制,碑林区,怡丰城/西荷花园,3.5,纯正韩式美容1次,1800,0
世龙世家手足健康护理连锁（雁塔区西影路店）,雁塔区,西影路,5.0,泡脚足浴+修脚护理单人套餐,9.9,26968
美丽田园（银泰店）,雁塔区,大雁塔,4.3,单人美白/保养/紧致/保湿SPA套餐四选一,268,13597
圣梦亲体美肤生活馆（小寨金花店）,雁塔区,小寨,4.8,单人美容美体项目3选1套餐,58,10510
圣梦亲体美肤生活馆（曲江店）,雁塔区,大雁塔,4.6,单人美容美体项目3选1套餐,58,10510
圣梦亲体美肤生活馆（融侨店）,雁塔区,电子城,5.0,单人美容美体项目3选1套餐,58,10510
纯萃盲人按摩（电子正街店）,雁塔区,电子城,5.0,单人全身按摩推拿,69,9524
纯萃盲人按摩（明德门店）,雁塔区,电视塔,5.0,单人全身按摩推拿,69,9524
咪咪专业脱毛连锁机构（小寨金莎店）,雁塔区,小寨,5.0,单人双腋下脱毛年卡+赠送比基尼上/侧/造型脱毛单次体验,99,8996
涌泉宫足道,雁塔区,电子城,5.0,单人足浴,138,6488
玛尔大夫（香蔓专业亚健康调理店）,雁塔区,含光路南段,4.7,美容护肤/经络养生/纤体（三选一）,98,6302
依依专业脱毛连锁机构（小寨华旗店）,雁塔区,小寨,5.0,单人双腋下光子脱毛,2,4283
五蕴阁养生馆（华旗国际店）,雁塔区,小寨,5.0,单人全身按摩,77,4209
张小梅美容养生连锁店（纬二街店）,雁塔区,小寨,4.2,女士专享美丽套餐,68,3820
大足神农（明德门店）,雁塔区,明德门,5.0,单人高级养生套餐,218,3660
大足神农（紫薇店）,雁塔区,雁塔区,5.0,单人高级养生套餐,218,3660
水木和足疗保健会所（朱雀大街店）,雁塔区,朱雀大街南段,5.0,古典泰式单人保健,240,3321
水木和足疗保健会所（曲江店）,雁塔区,大雁塔,5.0,古典泰式单人保健,240,3321
欣奕除疤（国展中心店）,雁塔区,电视塔,5.0,去黑头：深层清洁+除粉刺+收缩毛孔+补水保湿,58,3111
欣奕除疤（吉祥路店）,雁塔区,雁塔区,4.6,去黑头：深层清洁+除粉刺+收缩毛孔+补水保湿,58,3111
欣奕除疤（西影路店）,雁塔区,大雁塔,4.5,去黑头：深层清洁+除粉刺+收缩毛孔+补水保湿,58,3111
静心美容养生全国连锁机构（小寨店）,雁塔区,小寨,5.0,单人全身艾灸1次,29.9,1731
静心养生全国连锁机构（电子城店）,雁塔区,电子城,5.0,单人全身艾灸1次,29.9,1731
益舒盲人按摩,雁塔区,政法/师大,5.0,单人按摩套餐,68,1669
金水阁,雁塔区,明德门,4.9,金水阁单人特色养生足浴,88,1637
逸景轩足浴养生会馆,雁塔区,电视塔,5.0,品质足浴套餐,99,1417
重庆家富富侨足浴（太乙路店）,雁塔区,大雁塔,4.9,单人家富足疗套餐,98,1415
阿兰朵SPA养生休闲会所（曲江银座）,雁塔区,电视塔,5.0,单人阿兰朵香薰SPA,218,1296
悦和逸足坊,雁塔区,雁翔路,5.0,单人中式足浴,108,1087
家富富侨足浴（电子四路店）,雁塔区,电子城,5.0,单人古典泰式,198,1015
永乐婴童水育SPA馆（含光路店）,雁塔区,明德门,4.5,婴儿游泳单人套餐,99,939
柔婷（雅兰店）,雁塔区,明德门,4.2,单人美容专业护理套餐1次,38,908
水玲珑美容养生会馆（曲江店）,雁塔区,曲江新区,4.6,单人面部颈部护理套餐,28,811
柏雅美容美体（曲江店）,雁塔区,曲江新区,4.4,面部活氧补水+背部SPA调理套餐,88,787
星辰盲人推拿足疗保健中心（小寨店）,雁塔区,小寨,5.0,单人全身推拿,78.8,782
逸指阳光（城南·朱雀店）,雁塔区,电视塔,5.0,单人逸阳养生套餐,189,741
家富富侨（长丰园店）,雁塔区,电视塔,5.0,单人足浴,98,701
青松修脚按摩（小寨西路店）,雁塔区,小寨,5.0,单人泡脚+修脚+按摩+拔罐,39,653
泰荷男士SPA生活馆,雁塔区,曲江新区,5.0,泰荷spa,428,607
亲亲专业脱毛美肤中心（阳阳国际店）,雁塔区,朱雀大街南段,5.0,单人韩式冰点双腋下唇部半年卡,98,604
木易百年静心痧道中医养生馆（阳阳国际店）,雁塔区,朱雀大街南段,3.5,单人肩颈、背部刮痧调理超值套餐,68,552
合美·翡冷翠（广电中心店）,雁塔区,政法/师大,4.1,翡冷翠调理美容套餐,88,227
少林正骨堂（明德门店）,雁塔区,明德门,4.4,少林养生套餐1（单人）,89,229
法诗兰斯女子spa养生馆,雁塔区,雁翔路,5.0,单人肩颈背部五行疏通+刮痧或者拔罐套餐,35.9,216
中盛源推拿中心,雁塔区,雁翔路,4.7,单人拔火罐套餐,9.9,215
光美专业光学美容,雁塔区,雁塔区,4.3,单人净肤套餐,9.9,210
悦己韩式皮肤管理中心,雁塔区,小寨,5.0,韩式水漾小气泡深度清洁肌肤唤醒,59,207
融禾堂铭典会所,雁塔区,大雁塔,4.3,精品足浴套餐,99,203
飛派推拿养生堂,雁塔区,电子城,5.0,单人颈椎体验套餐,19.8,203
朱国凡良子足浴,雁塔区,大雁塔,4.5,单人养生足疗+头部按摩,308,202
美痣堂（小寨赛格国际店）,雁塔区,小寨,4.3,美痣堂单人平痣体验套餐,39.9,201
美痣堂（小寨海港城店）,雁塔区,小寨,3.7,美痣堂单人平痣体验套餐,39.9,201
妙姿纤体减肥连锁（南大明宫分店）,雁塔区,雁塔区,4.4,会员卡代金券,5,197
妙姿纤体减肥连锁（国展中心分店）,雁塔区,明德门,4.8,会员卡代金券,5,197
琉璃SPA会所,雁塔区,小寨,5.0,去黑头/修眉单人套餐,28,196
韩刺青,雁塔区,小寨,4.6,单人字母类10cm内图案,96,178
慎独刺青,雁塔区,小寨,5.0,单人字母类10cm内图案,96,178
云顶天境,雁塔区,含光路南段,5.0,单人经典足浴套餐,138,167
一手一足,雁塔区,西影路,5.0,A中式泡脚+专业修脚（单人）,28.9,167
古今修脚店,雁塔区,雁翔路,4.4,单人修脚套餐,25,165
揉·道经络养生馆（曲江店）,雁塔区,雁翔路,4.7,单人揉道推拿项目,139,157
苗谣姿然专业祛痘旗舰店（华旗国际广场店）,雁塔区,小寨,5.0,单人淡化痘印/深层补水/去黑头深层清洁3选1套餐,58,147
水隆吟足道（东仪路店）,雁塔区,电子城,5.0,单人水隆吟砭石调理套餐,149,146
魔妆化妆美甲美睫私属会所,雁塔区,雁塔区,5.0,单人面部清洁护理+黑头清洁+毛孔收缩,59.9,145
本草灸中医养生美容全国连锁（华城泊郡店）,雁塔区,雁塔区,5.0,单人背部肩颈通督调理,78,130
珑婷美容养生会所,雁塔区,电子城,4.2,单人刮痧/拔罐套餐3选2,9.9,124
