商家,区域,商圈,星级,服务,价格,销量
苑苑美发（城西银泰城店）,西湖区,文一路沿线,5.0,全身净排肩颈皇室浴汤单人套餐,128,593
苑苑美容养生SPA（文二路店）,西湖区,万塘路,3.5,全身净排肩颈皇室浴汤单人套餐,128,593
苑苑美容美发（文二路店）,西湖区,文二路沿线,5.0,全身净排肩颈皇室浴汤单人套餐,128,593
泰善堂专业理疗（黄龙店）,西湖区,西湖北线/黄龙,4.9,单人皮肤检测1次,5.8,547
花神艺术养颜（西溪店）,西湖区,文一路沿线,4.9,单人舒神肩颈好轻松套餐,78,541
花神艺术养颜（浙大店）,西湖区,西湖区,5.0,单人舒神肩颈好轻松套餐,78,541
花神艺术养颜（兰桂店）,西湖区,文二路沿线,4.7,单人舒神肩颈好轻松套餐,78,541
唐三彩美妆（杭州六店）,西湖区,西城广场,3.0,单人唐三彩美妆体验大礼包套餐,9.9,532
唐三彩美妆（新天地三墩店）,西湖区,西城广场,3.0,单人唐三彩美妆体验大礼包套餐,9.9,532
唐三彩美妆（杭州1店）,西湖区,文三路沿线,3.8,单人唐三彩美妆体验大礼包套餐,9.9,532
和源汇假日养生（西溪天堂店）,西湖区,西溪,5.0,和源汇经络养足单人套餐,198,529
方易足浴棋牌（西溪店）,西湖区,文一路沿线,5.0,方易经典足浴,138,527
应德和堂中医门诊部,西湖区,高新文教区,5.0,单人中式推拿/按摩/拔罐经络调理套餐,39.9,492
源木堂足道馆,西湖区,西湖区,5.0,单人鲜榨老姜套餐,138,471
西湖壹鼎国际SPA会所（益乐店）,西湖区,文二路沿线,5.0,单人精油SPA套餐,228,433
茉思莉安中医美容养生馆,西湖区,古墩路沿线,5.0,单人刮痧艾灸拔罐套餐,59.8,432
蕾特恩专业祛痘（国际）连锁（西湖店）,西湖区,教工路/学院路,5.0,单人蕾特恩DNA靶向黑头导出套餐,19.8,407
蕾特恩专业祛痘（国际）连锁（转塘店）,西湖区,美院象山,5.0,单人蕾特恩DNA靶向黑头导出套餐,19.8,407
蕾特恩专业祛痘（国际）连锁（城西店）,西湖区,西城广场,5.0,单人蕾特恩DNA靶向黑头导出套餐,19.8,407
沁尚SPA养身会所,西湖区,古墩路沿线,5.0,单人凌丽养生套餐1次,368,387
御轩堂足道休闲会所,西湖区,教工路/学院路,5.0,御轩堂精油护理SPA,258,374
皇家丽妍美容美体养生会所,西湖区,转塘,4.4,单人美容SPA养生套餐,99,373
万康丰泽健康调理中心,西湖区,西溪,5.0,肌肉推拿 {肌康},81,159
柔姿美容养生会所,西湖区,西湖区,4.1,精油开背+拔罐,68,153
清姿（西城馆）,西湖区,文一路沿线,3.7,精油开背+拔罐,68,153
健康之家汗蒸馆,西湖区,高新文教区,5.0,单人拔罐（刮痧）二选一,22,152
千指梦,西湖区,教工路/学院路,4.9,单人洗浴+自助餐+德国贝尔足浴spa套餐＋茶水水果一份,188,151
润妍美容减肥纹绣美甲,西湖区,文一路沿线,4.7,单人背部经络疏通拔罐+刮痧套餐,69.9,147
云曼足浴spa（古墩店）,西湖区,古墩路沿线,4.4,单人云曼精油SPA,168,147
塑青春科技祛痘（西湖EAC欧美中心店）,西湖区,教工路/学院路,4.9,补水-WM皮肤活氧微肽补水润肤,28,146
御轩堂足道会所,西湖区,三墩镇,5.0,单人御轩养生足浴（晚上场）,128,142
君都足道养生馆,西湖区,西湖北线/黄龙,5.0,怀旧经典养生SPA,330,141
唯伊美女子瘦身连锁（西城广场店）,西湖区,文二路沿线,5.0,单人手工全身瘦+局部塑形套餐,118,137
香港瑶芳专业祛痘,西湖区,古墩路沿线,5.0,痘肌护理＋淡印,69,132
HB美甲手足SPA会所（总店）,西湖区,教工路/学院路,3.8,单人手部美甲套餐,68,132
HB美甲手足SPA会所（文二路店）,西湖区,文二路沿线,3.8,单人手部美甲套餐,68,132
HB美甲手足SPA会所（文三店）,西湖区,古墩路沿线,3.8,单人手部美甲套餐,68,132
俞帝足浴馆,西湖区,文三路沿线,5.0,单人香薰舒压Spa,198,127
恒阳健康养生馆,西湖区,文二路沿线,5.0,单人拔罐/刮痧（二选一）,28.8,126
欣spa美悦荟,西湖区,西湖区,5.0,单人全身舒缓SPA套餐,108,125
莎瓦笛咖足浴会所,西湖区,美院象山,5.0,单人中式养生按摩,98,125
漫妮女子养生会所（黄龙店）,西湖区,西湖北线/黄龙,5.0,背部淋巴净排+海洋深层面部补水套餐,38,118
皇莎美容美体SPA,西湖区,美院象山,4.4,单人护理套餐,98,114
御沁足浴,西湖区,三墩镇,5.0,单人御沁养生SPA,349,111
魏氏修脚,西湖区,西城广场,5.0,单人高级修脚嵌甲护理套餐,36.8,111
依水如善艾灸SPA养生馆,西湖区,西湖北线/黄龙,5.0,单人全身芳香精油（90分钟）,308,108
海贝莉美颜SPA,西湖区,古墩路沿线,4.4,韩式汗蒸单人,38,104
泰圣荷泰国草本美胸国际连锁机构（杭州西城店）,西湖区,文二路沿线,4.6,【轻度】胸部疏通缓解胀痛3次体验套餐,98,102
释梦阁美容美体,西湖区,古墩路沿线,3.5,面部套餐3选1单人套餐,58,99
修身堂美容美体(印象城店),西湖区,古墩路沿线,3.5,面部套餐3选1单人套餐,58,99
修身堂美容美体（文一店）,西湖区,文一路沿线,4.5,面部套餐3选1单人套餐,58,99
聚足堂,西湖区,古墩路沿线,4.3,单人聚足堂足浴1次,88,97
三千佳丽美容养生会所（学院店）,西湖区,文二路沿线,4.1,单人套餐B,49,94
艾尚经络养生馆（文三店）,西湖区,文三路沿线,4.6,艾尚经络单人经络气血调理三选一,88,93
足居堂足道馆,西湖区,文一路沿线,5.0,泰式按摩,138,91
善道疼痛理疗,西湖区,文三路沿线,5.0,单人专业肩颈腰背疼痛推拿,75,90
莉斯皮肤管理中心,西湖区,教工路/学院路,5.0,Triple peeling肌肤管理单人套餐,199,90
豆豆博士专业祛痘连锁机构（转塘新村店）,西湖区,美院象山,4.0,单人清洁肌肤套餐,18,88
西溪花间堂.草木一村Spa,西湖区,西溪,4.9,单人（头部背部肩部）按摩套餐,158,82
云漫足浴spa养生会所,西湖区,古墩路沿线,4.8,尊品养生套餐,368,78
孔雀手美甲美睫护理（文一店）,西湖区,高新文教区,5.0,单人草本精粹莹润洁肤手部护理,58,76
孔雀手美甲美睫护理（文三店）,西湖区,文三路沿线,5.0,单人草本精粹莹润洁肤手部护理,58,76
孔雀手美甲美睫护理（益乐店）,西湖区,文二路沿线,5.0,单人草本精粹莹润洁肤手部护理,58,76
孔雀手美甲美睫护理（天目店）,西湖区,西湖北线/黄龙,5.0,单人草本精粹莹润洁肤手部护理,58,76
小美汇美甲美睫美护（EAC店）,西湖区,教工路/学院路,5.0,单人韩式美睫睫毛嫁接套餐,298,75
鼎足居养生会所,西湖区,文一路沿线,5.0,鼎足居养生SPA,158,74
初印美容美甲美睫,西湖区,文二路沿线,5.0,单人韩式睫毛嫁接套餐,138,71
同裕泰中医调理馆,西湖区,古墩路沿线,4.7,单人经络调理套餐,135,67
久疗美容养生会所,西湖区,古墩路沿线,5.0,拔罐,1,67
爱尚美妆,西湖区,三墩镇,5.0,单人甲油胶款式套餐,68,66
悦尔足道,西湖区,古墩路沿线,3.7,单人足浴套餐,69,66
陌香本草芳疗馆,西湖区,文三路沿线,4.2,单人面部芳香SPA--植净补湿,128,62
春川足浴养生会所,西湖区,三墩镇,4.7,单人高级养生SPA,398,61
梵悦健康养生会所（分店）,西湖区,西湖区,3.8,68套餐二选一,68,59
娇兰美容,西湖区,小和山,4.2,单人A娇兰活细胞充氧护理,68,58
康贵足咖·金足养生（古墩路店）,西湖区,古墩路沿线,4.6,单人养生足浴,78,58
克丽缇娜（留下和家园店）,西湖区,小和山,3.6,单人舒缓柔润美容美颜套餐/艾灸美容美体套餐2选1,98,57
v&u;分龄护肤体验中心（旗舰店）,西湖区,西城广场,4.7,单人刮痧/拔罐/艾灸三选一套餐,38,57
H&LI; spa 会所（H spa 会所）,西湖区,古墩路沿线,3.5,美体纤体SPA单人套餐,88,57
克丽缇娜（古墩路店）,西湖区,文二路沿线,3.8,单人舒缓柔润美容美颜套餐/艾灸美容美体套餐2选1,98,57
东北修脚店,西湖区,美院象山,4.3,修脚套餐,30,57
超逸足吧,西湖区,古墩路沿线,5.0,单人贵妃足浴二选一,129,54
老朱盲人推拿,西湖区,文一路沿线,4.9,单人经络推拿,73.8,53
宁静盲人按摩（三墩店）,西湖区,三墩镇,4.5,单人保健推拿一次,68,52
金玫瑰美容养生,西湖区,古墩路沿线,5.0,单人净透水润肩颈舒压,88,51
伊语生香美容美体连锁（余杭塘店）,西湖区,古墩路沿线,5.0,超值草本肩颈+经络调理+日本无添加面护3选2,88,51
伊语生香美容美体连锁（文二西路店）,西湖区,古墩路沿线,4.5,超值草本肩颈+经络调理+日本无添加面护3选2,88,51
香曼丽娜美容会所（莲花街店）,西湖区,文三路沿线,4.0,Simone Mahler水立方1次单人套餐,78,47
伊瑰诺美容美甲会所,西湖区,高新文教区,5.0,单人单色甲油+无限贴花套餐,68,47
美健盛世（黄龙店）,西湖区,西湖北线/黄龙,3.8,单人面部水润SPA/身体舒缓SPA/全身经络护理套餐3选1,189,46
伊馨养生美颜SPA连锁店 NO.008,西湖区,西湖区,5.0,肩颈背部舒缓芳疗套餐,68,42
黛芙妮尔美容塑形养生馆,西湖区,三墩镇,4.3,黛芙妮尔身体保养6选2套餐,68,42
云漫足浴,西湖区,高新文教区,5.0,单人养生SPA,368,39
金秋足浴,西湖区,文二路沿线,4.1,单人金秋芳香 SPA,228,39
泰秘丽人会（秀月店）,西湖区,古墩路沿线,4.4,肩颈瑜伽护理之单人套餐,98,38
Queen Face 韩国高端皮肤管理,西湖区,美院象山,5.0,单人小气泡清洁套餐,158,38
悠庭保健会所（西溪路店）,西湖区,西湖北线/黄龙,4.6,单人颈肩腰部护理1次,468,37
翠源堂养生馆,西湖区,文三路沿线,4.4,单人五行足浴套餐,78,35
锦尚美容生活馆,西湖区,文一路沿线,5.0,双腋下/口唇净毛,98,33
优诗芙儿养生美容,西湖区,三墩镇,5.0,单人面部水氧深度补水套餐3次,198,33
克丽缇娜（留和家苑店）,西湖区,小和山,5.0,单人美容养生套餐,49,32
健益堂养生会所,西湖区,文二路沿线,3.6,单人芳疗SPA,228,31
秀域科技美容（文鼎店）,西湖区,古墩路沿线,4.0,店庆酬宾专享全营养瘦身体验小课程,499,23
M-YOUNG美漾韩式皮肤美容,西湖区,汽车西站,4.9,韩式补水套餐,1,23
欣spa美悦荟（申花路店）,西湖区,古墩路沿线,4.4,单人肩颈疏通经络体验套餐1次,128,22
海涛足浴推拿中心（学院路店）,西湖区,高新文教区,3.5,单人推拿一次,78,22
子曰古法阁（西溪店）,西湖区,小和山,4.6,单人头疗+天灸肩颈1次,118,22
芬芳心荷专业减肥中心,西湖区,西湖北线/黄龙,5.0,单人招牌纤体瘦身体验2次,58,22
悦容皮肤管理中心&半永久,西湖区,古墩路沿线,5.0,单人肩颈放松体验套餐,58,21
京都伊人会所（教工店）,西湖区,西湖区,4.3,伊人经络单人套餐,58,20
京都伊人会所（国际店）,西湖区,西湖北线/黄龙,4.0,伊人经络单人套餐,58,20
京都伊人会所（文新店）,西湖区,古墩路沿线,5.0,伊人经络单人套餐,58,20
京都伊人会所（三墩店）,西湖区,西湖区,4.7,伊人经络单人套餐,58,20
丽妍汇美容养生馆,西湖区,文三路沿线,5.0,单人哈尼瑶浴+肩颈保养（2合1）套餐,88,19
易生足道,西湖区,古墩路沿线,4.5,全身推拿＋拔罐套餐,78,19
悠兰男士专业SPA会所,西湖区,西湖北线/黄龙,3.5,单人经络疏通肩颈艾灸养生套餐,298,19
思瑞思美容,西湖区,文三路沿线,4.5,单人天使之翼肩颈护理套餐,58,18
佳亿美容养生,西湖区,文二路沿线,4.1,单人韩式三层清洁,38,18
魅妍姿美容（文二路店）,西湖区,古墩路沿线,4.6,肩颈放松单人套餐,68,18
魅妍姿美容,西湖区,文二路沿线,4.1,肩颈放松单人套餐,68,18
自然源spa养生会所,西湖区,三墩镇,4.7,单人颜如玉SPA,358,17
TokyoBeauty 东京美丽科技美容,西湖区,古墩路沿线,4.9,单人单次面部日本深层水润美颜套餐,88,17
康贵足咖（三墩店）,西湖区,三墩镇,4.9,单人精油护理套餐,138,17
郑远元专业修脚店（文三西路店）,西湖区,文三路沿线,4.3,代金券,40,16
娉婷美容养生（文一店）,西湖区,古墩路沿线,4.4,单人面部水润护理套餐,99,16
露丝贝儿美容生活馆（莲花街店）,西湖区,西湖区,3.8,单人背部护理套餐,58,16
娉婷美容养生（文三店）,西湖区,文三路沿线,4.3,单人面部水润护理套餐,99,16
西子人间养生会所,西湖区,文一路沿线,4.2,单人SPA养生套餐,238,16
秀域科技美容（中豪晴园店）,西湖区,教工路/学院路,4.0,高科技生活美容单次体验课程,149,15
秀域科技美容（城西店）,西湖区,古墩路沿线,4.0,高科技生活美容单次体验课程,149,15
秀域科技美容（申花店）,西湖区,古墩路沿线,4.0,高科技生活美容单次体验课程,149,15
Alice爱丽丝美甲美睫美容半永久,西湖区,文一路沿线,5.0,单人法国花觉六步传奇套餐1次,68,14
卓秀美眼（文一店）,西湖区,高新文教区,3.0,单人消除黑眼圈套餐,198,14
俊尚专业美容化妆工作室,西湖区,小和山,4.1,单人补水保湿套餐,9.9,14
诗媛丽美容中心,西湖区,美院象山,4.4,深层补水+灰脸娃娃补水面膜单人套餐,58,13
玟西SPA韩式皮肤管理（韩式皮肤管理）,西湖区,文二路沿线,4.2,单人黑美人套餐,98,13
宜生乐活专业皮肤管理,西湖区,古墩路沿线,4.8,深层补水护理单人套餐,58,13
美姿颜专业女子SPA会所,西湖区,小和山,3.0,单人头、颈、肩三合一护理套餐,88,12
艾茜纳,西湖区,古墩路沿线,4.0,【艾茜纳】肩颈护理,68,12
豪园唐轩（黄龙店）,西湖区,西湖北线/黄龙,5.0,专项刮痧拔罐/采耳/修脚4选1,58,12
臻丽健康美肤生活馆（万科西庐店）,西湖区,西湖区,4.7,99风暴/体验四个项目,99,11
嘉娜美学美容皮肤健康管理,西湖区,西湖区,4.5,韩国2017年超微深层清洁保湿,98,10
Queen我是大美人,西湖区,文二路沿线,5.0,修眉,8,10
克丽缇娜（转塘店）,西湖区,美院象山,4.0,克丽缇娜水妍润泽护理套餐,88,10
萱妍科技美容皮肤管理中心,西湖区,古墩路沿线,4.6,单人刮痧/拔罐二选一套餐,19.9,10
海涛足浴推拿中心（求是路店）,西湖区,西湖北线/黄龙,3.5,单人推拿一次,90,10
时间工坊美颜馆（时间工坊EAC店）,西湖区,教工路/学院路,5.0,AngelLight紧致提升护理,88,9
泉和国际美容美体连锁,西湖区,古墩路沿线,4.8,单人藏红通络养元暖宫御养套餐,88,9
左岸本体养生SPA,西湖区,古荡,3.5,单人经络疏通1次,128,9
常易健康咨询服务部,西湖区,文二路沿线,4.5,套餐2,58,8
良子足浴（教工路店）,西湖区,西湖北线/黄龙,3.8,单人中式推拿,118,8
赫佩妍·抗衰美颜中心,西湖区,文二路沿线,3.5,健康生活套餐,99,8
美容养生会所,西湖区,古墩路沿线,4.1,单人面部水润透白护理套餐,78,8
克丽缇娜（神风店）,西湖区,文一路沿线,4.6,疏通经络肩颈2次体验套餐,138,8
SISSI · BEAUTY CLINIC皮肤管理中心,西湖区,西湖北线/黄龙,5.0,PM2点5雾霾皮肤管理,298,7
舒荷造型半永久（文一西路店）,西湖区,文一路沿线,5.0,单人小气泡皮肤清洁,25,7
一鸣美甲美睫,西湖区,高新文教区,5.0,单人眉型设计/修眉套餐,1,6
夏绿春锦美容院,西湖区,文三路沿线,4.0,单人科技艾灸1次,158,6
丽城悦美容,西湖区,古墩路沿线,4.7,单人胸部护理,29.8,6
克丽缇娜,西湖区,文三路沿线,3.9,面部补水套餐,68.8,5
齐生堂一德养生会所,西湖区,文三路沿线,4.6,单人女性宫寒调理体验套餐,19.9,5
zm美甲美睫,西湖区,高新文教区,5.0,单人瘦身轻体体验套餐,58,5
美丽的秘密韩式半永久,西湖区,文三路沿线,4.5,单人祛黑头套餐,98,5
美欧尚美容养生会所,西湖区,三墩镇,4.9,美欧尚美容养生会所生活妆,10,5
熙妍美容生活馆,西湖区,古墩路沿线,4.6,肩颈保养+面部胶原补水,99,5
Miss Lu 日式美甲美睫 工作室,西湖区,西湖北线/黄龙,4.7,单人修眉套餐,1,5
爱美丽emily美甲美睫皮肤管理,西湖区,文三路沿线,5.0,眉型设计修眉套餐,1,5
Mania玛尼亚皮肤管理,西湖区,西湖区,5.0,韩国小qi泡清洁＋鼻部黑头管理,168,5
曼园,西湖区,西湖区,4.3,单人脸部放松或肩颈疏通套餐,68,5
HQ发季美容养生SAP（三墩店）,西湖区,三墩镇,4.0,肩颈调理疏压套餐,68,5
克丽缇娜（世纪新城店）,西湖区,文二路沿线,3.9,单人净化毛孔补水套餐／艾灸肩颈套餐2选1,68,5
圣原中医健康养生馆,西湖区,古墩路沿线,4.6,背部经络疏通+太极神灸,98,5
桔恩美颜工作室,西湖区,古墩路沿线,4.6,面部芳香护理,88,4
韩尚纤体生活馆瘦身美甲美睫,西湖区,古墩路沿线,4.9,单人五行经络代谢瘦身,99,4
美莱悦spa,西湖区,西湖区,3.5,单人五行风速瘦SPA套餐,88,4
钰兔美妆工作室,西湖区,三墩镇,5.0,生活化妆套餐,19,4
东晶国际形象设计,西湖区,西湖区,4.9,单人东晶美丽生活妆套餐,30,4
美庐,西湖区,古墩路沿线,4.0,保养单人,38,3
简妍专业韩式半永久,西湖区,三墩镇,4.0,单人净颜焕肤套餐,88,3
艺馨真善美美容美发养生会所（紫桂店）,西湖区,古墩路沿线,4.0,V脸魔法护肤单人套餐,98,3
静港.半永久纹绣定制（城西店）,西湖区,古墩路沿线,5.0,单人美白嫩肤VC润白护理套餐,100,3
摩利花园芳香Spa会馆（摩利花园芳香生活馆）,西湖区,古墩路沿线,4.0,单人私人特调小V脸 ＋ 叙利亚手工皂,98,3
婷美小屋三墩同仁广场店（婷美小屋）,西湖区,三墩镇,4.5,单人面部护理,30,2
饰界之美,西湖区,三墩镇,5.0,单人深层补水面护理膜套餐一次,29.9,2
嘉佑美康馆,西湖区,文一路沿线,4.5,单人咖啡净排套餐,268,2
Coco美颜（文二西路店）,西湖区,古墩路沿线,4.7,coco00维健美皇牌双效护理,98,2
美丽相约SPA,西湖区,西湖区,4.0,背部三焦单人,68,2
花沁堂美颜,西湖区,文二路沿线,4.5,泰式肩颈SPA,58,2
菩达瑜伽健身馆,西湖区,文一路沿线,3.8,面部深层净排套餐,28,2
you are beautiful皮肤管理,西湖区,转塘,4.3,单人童颜术,168,2
韩show半永久皮肤管理中心,西湖区,教工路/学院路,4.9,单人艾灸暖宫护理套餐,39,2
张萍美甲美睫（香港城店）,西湖区,三墩镇,5.0,单人面部精致补水套餐,38,2
丹予专业祛痘美容美甲美睫脱毛（紫金港店）,西湖区,三墩镇,4.6,单人肩颈舒缓套餐,78,2
杭州西溪悦榕庄,西湖区,西溪,4.8,杭州西溪悦榕庄2晚+双人温馨下午茶+双人浪漫晚餐+双人90分钟悦榕Spa+双早,6588,2
艺馨真善美美容美发养生会所（西溪里店）,西湖区,文一路沿线,3.8,全身SPA单人套餐,198,2
